"doi","journal","url","editor","received","accepted","online","final_version","issue","first_decision","second_decision","third_decision","fourth_decision","preprint","issueonline","revised1","revised2","revised3","revised4","error"
"10.1371/journal.pone.0003311","PLoS ONE",NA,"Justin O Borevitz",2008-04-28,2008-08-29,2008-10-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pgen.1004406","PLoS Genetics",NA,"David S Guttman",2013-09-27,2014-04-14,2014-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0062337","PLoS ONE",NA,"Willem van Schaik",2012-12-10,2013-03-20,2013-04-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0033005","PLoS ONE",NA,"Shu-ichi Okamoto",2011-08-04,2012-02-08,2012-03-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0091645","PLoS ONE",NA,"Jesus Murillo",2013-12-05,2014-02-13,2014-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0053873","PLoS ONE",NA,"Christof Markus Aegerter",2012-10-05,2012-12-04,2013-01-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0070707","PLoS ONE",NA,"Carles Lalueza-Fox",2013-04-11,2013-06-20,2013-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0079026","PLoS ONE",NA,"Wulfila Gronenberg",2013-01-31,2013-09-17,2013-10-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.ppat.1003318","PLoS Pathogens",NA,"Susan Paskewitz",2012-11-02,2013-03-05,2013-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0087429","PLoS ONE",NA,"Giovanni G Vendramin",2013-09-02,2013-12-21,2014-01-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0083248","PLoS ONE",NA,"Patrick J O Miller",2013-05-08,2013-10-31,2013-12-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0087424","PLoS ONE",NA,"A Mark Ibekwe",2013-08-22,2013-12-20,2014-02-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0083253","PLoS ONE",NA,"Jesus E Maldonado",2013-05-03,2013-10-30,2013-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0079038","PLoS ONE",NA,"Roy Martin Roop II",2013-04-28,2013-09-18,2013-11-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0091657","PLoS ONE",NA,"Marco Festa-Bianchet",2013-12-18,2014-02-11,2014-03-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0003390","PLoS ONE",NA,"Yihai Cao",2008-06-02,2008-09-16,2008-10-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0100085","PLoS ONE",NA,"Maura (Gee) G Chapman",2013-11-07,2014-05-22,2014-06-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0079043","PLoS ONE",NA,"Keith A Crandall",2013-07-30,2013-09-25,2013-11-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0053889","PLoS ONE",NA,"Sharyn Jane Goldstien",2012-08-02,2012-12-04,2013-01-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001887","PLoS Biology",NA,"Jeffery L Dangl",NA,NA,2014-06-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0041377","PLoS ONE",NA,"Sebastien Lavergne",2012-03-08,2012-06-20,2012-07-31,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0070657","PLoS ONE",NA,"Georgina L Hold",2013-01-29,2013-06-20,2013-07-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0019609","PLoS ONE",NA,"Guillaume Dalmasso",2010-12-03,2011-04-12,2011-05-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0040627","PLoS ONE",NA,"M Alex Smith",2012-02-07,2012-06-11,2012-07-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0006655","PLoS ONE",NA,"Niyaz Ahmed",2009-05-13,2009-07-07,2009-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0073986","PLoS ONE",NA,"Gunnar F Kaufmann",2013-04-04,2013-07-25,2013-09-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0053071","PLoS ONE",NA,"Brock Fenton",2012-06-19,2012-11-28,2012-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0061480","PLoS ONE",NA,"Martine Bassilana",2013-01-29,2013-03-11,2013-04-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0078208","PLoS ONE",NA,"Christy Elizabeth Newman",2012-10-30,2013-09-17,2013-10-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0086710","PLoS ONE",NA,"Jacob Engelmann",2013-09-30,2013-12-12,2014-01-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0095218","PLoS ONE",NA,"Richard G Haverkamp",2014-01-22,2014-03-23,2014-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.ppat.1002758","PLoS Pathogens",NA,"Ralph R Isberg",2012-03-05,2012-05-01,2012-06-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0048996","PLoS ONE",NA,"Chuhsing Kate Hsiao",2012-04-28,2012-10-03,2012-11-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001186","PLoS Biology",NA,"none",NA,NA,2011-11-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pgen.0030035","PLoS Genetics",NA,"Harmit Singh Malik",2006-08-11,2007-01-12,2007-03-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0057306","PLoS ONE",NA,"Carles Lalueza-Fox",2012-11-01,2013-01-20,2013-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0028110","PLoS ONE",NA,"Guy Smagghe",2011-09-08,2011-11-01,2011-11-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pntd.0001585","PLoS Neglected Tropical Diseases",NA,"Jeremiah M Ngondi",2011-08-27,2012-02-07,2012-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0086831","PLoS ONE",NA,"Josh Bongard",2013-06-24,2013-10-18,2014-01-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.ppat.1002808","PLoS Pathogens",NA,"Joseph Heitman",NA,NA,2012-08-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0070162","PLoS ONE",NA,"Norman Johnson",2013-03-14,2013-06-16,2013-07-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0019709","PLoS ONE",NA,"Ronald H Gray",2011-03-10,2011-04-11,2011-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0070148","PLoS ONE",NA,"Keqiang Wu",2013-05-06,2013-06-21,2013-07-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0044804","PLoS ONE",NA,"Brock Fenton",2012-04-16,2012-08-13,2012-09-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0061465","PLoS ONE",NA,"Colin Dale",2012-10-12,2013-03-13,2013-04-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0086682","PLoS ONE",NA,"Howard I Browman",2013-09-11,2013-12-13,2014-01-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0061471","PLoS ONE",NA,"Paul Sunnucks",2012-10-31,2013-03-08,2013-04-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pntd.0001452","PLoS Neglected Tropical Diseases",NA,"Anthony A James",2011-08-15,2011-11-11,2011-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0002527","PLoS ONE",NA,"Naomi Ward",2008-04-29,2008-05-12,2008-06-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0082443","PLoS ONE",NA,"Paul Jaak Janssen",2013-06-06,2013-10-25,2013-12-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0036122","PLoS ONE",NA,"Joseph Najbauer",2011-09-06,2012-03-30,2012-04-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0090745","PLoS ONE",NA,"Peter Stuart Ungar",2013-12-10,2014-02-04,2014-03-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0095179","PLoS ONE",NA,"Claudia Mettke-Hofmann",2013-11-08,2014-03-25,2014-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0010871","PLoS ONE",NA,"Steve Vollmer",2009-09-04,2010-05-04,2010-05-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0010831","PLoS ONE",NA,"Marcel Van der Heijden",2010-02-05,2010-04-09,2010-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0061528","PLoS ONE",NA,"Celine Brochier-Armanet",2012-12-14,2013-03-12,2013-04-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0032198","PLoS ONE",NA,"Jonathan H Badger",2011-10-21,2012-01-24,2012-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0044637","PLoS ONE",NA,"Pierre Cornelis",2012-05-01,2012-08-06,2012-10-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0078228","PLoS ONE",NA,"Sergios-Orestis Kolokotronis",2013-03-04,2013-09-10,2013-10-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.ppat.1002683","PLoS Pathogens",NA,"Anita Sil",2011-11-16,2012-03-23,2012-05-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001117","PLoS Biology",NA,"Joseph Heitman",2011-01-13,2011-06-21,2011-08-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0044685","PLoS ONE",NA,"Josh Neufeld",2012-06-13,2012-08-06,2012-10-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0095207","PLoS ONE",NA,"Brian Gratwicke",2014-01-24,2014-03-24,2014-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001123","PLoS Biology",NA,"none",NA,NA,2011-08-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0023771","PLoS ONE",NA,"Eric James Warrant",2011-04-01,2011-07-25,2011-08-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0011000","PLoS ONE",NA,"Ching-Hong Yang",2010-02-25,2010-05-16,2010-06-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0019669","PLoS ONE",NA,"Eric James Warrant",2011-02-24,2011-04-03,2011-05-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0019445","PLoS ONE",NA,"Anna Stepanova",2011-02-10,2011-03-29,2011-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.ppat.1002629","PLoS Pathogens",NA,"Theresa M Koehler",2011-12-21,2012-02-22,2012-04-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065520","PLoS ONE",NA,"Robert A Burne",2012-12-03,2013-05-01,2013-06-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0023614","PLoS ONE",NA,"Marcelo G Bonini",2011-05-11,2011-07-21,2011-09-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0095036","PLoS ONE",NA,"Daniel Tome",2013-07-09,2014-03-23,2014-04-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.ppat.1002602","PLoS Pathogens",NA,"Steven R Blanke",2011-08-27,2012-02-08,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0023625","PLoS ONE",NA,"Juergen Kroymann",2011-04-14,2011-07-21,2011-11-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0065535","PLoS ONE",NA,"Alfredo Herrera-Estrella",2012-12-13,2013-04-22,2013-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0095040","PLoS ONE",NA,"Sharyn Jane Goldstien",2013-10-09,2014-03-22,2014-04-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.ppat.1002720","PLoS Pathogens",NA,"Mark R Denison",2012-01-05,2012-04-10,2012-05-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0010875","PLoS ONE",NA,"Andrew Allen Farke",2009-12-24,2010-04-15,2010-05-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0040618","PLoS ONE",NA,"Martina Lahmann",2012-02-02,2012-06-11,2012-07-11,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0086780","PLoS ONE",NA,"Frederic Guichard",2013-05-02,2013-12-17,2014-01-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0032206","PLoS ONE",NA,"Sergios-Orestis Kolokotronis",2011-05-31,2012-01-24,2012-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.1001087","PLoS Biology",NA,"none",NA,NA,2011-06-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pcbi.1002268","PLoS Computational Biology",NA,"Olaf Sporns",2011-05-17,2011-09-22,2011-12-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0092920","PLoS ONE",NA,"Tom Coenye",2014-01-07,2014-02-27,2014-03-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0084540","PLoS ONE",NA,"Lilach Hadany",2013-08-17,2013-11-15,2014-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0092797","PLoS ONE",NA,"Igor B Rogozin",2013-10-30,2014-02-25,2014-03-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0055161","PLoS ONE",NA,"Jose Castresana",2012-05-14,2012-12-21,2013-02-15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0084360","PLoS ONE",NA,"Ali Al-Ahmad",2013-08-14,2013-11-22,2014-01-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.ppat.1004211","PLoS Pathogens",NA,"Damian J Krysan",2013-07-17,2014-05-13,2014-06-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pgen.1001319","PLoS Genetics",NA,"Jonathan K Pritchard",2009-11-17,2011-01-25,2011-03-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0088488","PLoS ONE",NA,"Athanassios C Tsikliras",2013-09-17,2014-01-08,2014-02-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0008751","PLoS ONE",NA,"M Thomas P Gilbert",2009-09-10,2009-12-23,2010-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0088483","PLoS ONE",NA,"Frederic Marion-Poll",2013-09-12,2014-01-07,2014-02-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0067563","PLoS ONE",NA,"Yung-Fu Chang",2012-10-12,2013-05-22,2013-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0050784","PLoS ONE",NA,"Vishnu Chaturvedi",2012-07-06,2012-10-23,2012-11-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0017281","PLoS ONE",NA,"Jack Gilbert",2010-10-01,2011-01-28,2011-02-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pbio.0020250","PLoS Biology",NA,"none",NA,NA,2004-08-17,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0096659","PLoS ONE",NA,"Mickael Desvaux",2013-09-05,2014-04-10,2014-05-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0037977","PLoS ONE",NA,"Vincent Laudet",2012-02-13,2012-04-27,2012-05-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0058862","PLoS ONE",NA,"Roman Ganta",2012-10-31,2013-02-07,2013-03-14,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0025355","PLoS ONE",NA,"Simon Joly",2011-04-01,2011-09-01,2011-09-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0021195","PLoS ONE",NA,"Purification Lopez-Garcia",2011-02-03,2011-05-23,2011-06-24,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0063040","PLoS ONE",NA,"Eliane Namie Miyaji",2013-02-13,2013-03-28,2013-04-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0067231","PLoS ONE",NA,"A L N Rao",2013-03-25,2013-05-16,2013-06-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0021357","PLoS ONE",NA,"Stephane Blanc",2011-01-18,2011-05-31,2011-06-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0029707","PLoS ONE",NA,"Martine Bassilana",2011-09-15,2011-12-01,2012-01-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0038108","PLoS ONE",NA,"Jack Anthony Gilbert",2011-09-15,2012-05-02,2012-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0079969","PLoS ONE",NA,"M Alex Smith",2013-04-04,2013-10-07,2013-11-25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0079759","PLoS ONE",NA,"Paul Hoskisson",2013-07-29,2013-09-22,2013-11-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0033705","PLoS ONE",NA,"Floyd L Wormley",2011-11-04,2012-02-15,2012-03-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pntd.0002902","PLoS Neglected Tropical Diseases",NA,"Darren J Gray",2013-12-05,2014-04-14,2014-06-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0058824","PLoS ONE",NA,"Nikos Vasilakis",2012-12-18,2013-02-07,2013-03-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0054642","PLoS ONE",NA,"Christopher Fulton",2012-10-06,2012-12-13,2013-01-18,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0008421","PLoS ONE",NA,"Michael C Lorenz",2009-11-13,2009-11-27,2009-12-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0088141","PLoS ONE",NA,"Mickael Desvaux",2013-08-30,2014-01-06,2014-02-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0042212","PLoS ONE",NA,"Mari Moora",2012-05-11,2012-07-02,2012-08-03,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0067315","PLoS ONE",NA,"Matteo Convertino",2013-02-02,2013-05-17,2013-06-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.ppat.1003996","PLoS Pathogens",NA,"Deborah A Hogan",2014-01-02,2014-01-21,2014-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0058943","PLoS ONE",NA,"Pierre Cornelis",2012-03-08,2013-02-11,2013-03-13,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0071496","PLoS ONE",NA,"Ge Zhang",2013-05-03,2013-07-05,2013-08-05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pgen.1001244","PLoS Genetics",NA,"Hiten D Madhani",2010-06-11,2010-11-09,2010-12-09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0092587","PLoS ONE",NA,"Ian A Trounce",2013-10-27,2014-02-23,2014-04-02,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0092429","PLoS ONE",NA,"Lewis Lukens",2013-10-18,2014-02-21,2014-03-19,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0000045","PLoS ONE",NA,"Tom Tregenza",2006-08-31,2006-10-15,2006-12-20,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0042190","PLoS ONE",NA,"Frederick R Adler",2012-04-11,2012-07-04,2012-08-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0025380","PLoS ONE",NA,"J Ross Fitzgerald",2011-05-26,2011-09-02,2011-09-23,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0067353","PLoS ONE",NA,"Martha Trujillo",2013-01-24,2013-05-16,2013-06-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0084114","PLoS ONE",NA,"Fabio S Nascimento",2013-06-08,2013-11-12,2013-12-26,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0033854","PLoS ONE",NA,"Tara C Smith",2011-11-04,2012-02-22,2012-05-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0000132","PLoS ONE",NA,"Tom Tregenza",2006-10-18,2006-12-05,2006-12-27,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0017035","PLoS ONE",NA,"Malcolm Semple",2010-10-27,2011-01-11,2011-02-28,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pcbi.1000352","PLoS Computational Biology",NA,"Christos A Ouzounis",2008-10-09,2009-03-09,2009-04-10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0037919","PLoS ONE",NA,"Sarah K Highlander",2011-12-12,2012-04-30,2012-06-04,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0007199","PLoS ONE",NA,"David S Strait",2009-06-08,2009-08-16,2009-10-21,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0011385","PLoS ONE",NA,"Karen McComb",2009-12-02,2010-06-04,2010-06-30,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0011405","PLoS ONE",NA,"Ivan Baxter",2010-03-08,2010-06-03,2010-07-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0099722","PLoS ONE",NA,"Raymond Schuch",2014-02-18,2014-05-19,2014-06-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0087153","PLoS ONE",NA,"Paul Graham",2013-08-29,2013-12-19,2014-01-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0062000","PLoS ONE",NA,"Ronald Noe",2012-11-30,2013-03-17,2013-04-16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0082985","PLoS ONE",NA,"Gabriel Moreno-Hagelsieb",2013-07-17,2013-10-29,2013-12-12,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"10.1371/journal.pone.0011376","PLoS ONE",NA,"Krisztian Stadler",2010-03-30,2010-06-07,2010-06-29,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
