doi,journal,url,editor,received,accepted,online,final_version,issue,first_decision,second_decision,third_decision,fourth_decision,preprint,issueonline,revised1,revised2,revised3,revised4,error
10.1007/s10021-011-9431-0,Ecosystems,http://link.springer.com/10.1007/s10021-011-9431-0,NA,NA,NA,2011-04-16,NA,2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1501,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1501,NA,2011-07-16,2011-09-13,2011-10-05,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9436-8,Ecosystems,http://link.springer.com/10.1007/s10021-011-9436-8,NA,NA,NA,2011-04-12,NA,2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1326,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1326,NA,2011-06-26,2011-09-14,2011-10-05,NA,2012-04-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9437-7,Ecosystems,http://link.springer.com/10.1007/s10021-011-9437-7,NA,NA,NA,2011-04-12,NA,2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1290,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1290,NA,2011-06-20,2011-09-12,2011-10-05,NA,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9435-9,Ecosystems,http://link.springer.com/10.1007/s10021-011-9435-9,NA,NA,NA,2011-04-06,NA,2011-06-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1740,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1740,NA,2011-08-18,2011-09-06,2011-09-28,NA,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9417-y,Ecosystems,http://link.springer.com/10.1007/s10021-011-9417-y,NA,NA,NA,2011-02-09,NA,2011-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1677,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1677,NA,2011-08-09,2011-09-06,2011-09-28,NA,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9412-3,Ecosystems,http://link.springer.com/10.1007/s10021-011-9412-3,NA,NA,NA,2011-02-09,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1543,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1543,NA,2011-07-22,2011-09-09,2011-09-28,NA,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9418-x,Ecosystems,http://link.springer.com/10.1007/s10021-011-9418-x,NA,NA,NA,2011-02-08,NA,2011-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1529,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1529,NA,2011-07-21,2011-09-08,2011-09-28,NA,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9415-0,Ecosystems,http://link.springer.com/10.1007/s10021-011-9415-0,NA,NA,NA,2011-02-04,NA,2011-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1505,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1505,NA,2011-07-17,2011-09-09,2011-09-28,NA,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9416-z,Ecosystems,http://link.springer.com/10.1007/s10021-011-9416-z,NA,NA,NA,2011-02-04,NA,2011-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1435,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1435,NA,2011-07-09,2011-09-07,2011-09-28,NA,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9414-1,Ecosystems,http://link.springer.com/10.1007/s10021-011-9414-1,NA,NA,NA,2011-02-03,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1411,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1411,NA,2011-07-06,2011-09-08,2011-09-28,NA,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9413-2,Ecosystems,http://link.springer.com/10.1007/s10021-011-9413-2,NA,NA,NA,2011-02-02,NA,2011-04-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1098/rspb.2011.1254,Proceedings of the Royal Society B: Biological Sciences,http://rspb.royalsocietypublishing.org/cgi/doi/10.1098/rspb.2011.1254,NA,2011-06-15,2011-09-06,2011-09-28,NA,2012-03-22,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
10.1007/s10021-011-9411-4,Ecosystems,http://link.springer.com/10.1007/s10021-011-9411-4,NA,NA,NA,2011-02-01,NA,2011-03-01,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE
